Company name,Fyers symbol,BSE Code,Symbol
MPHASIS LTD.,BSE:MPHASIS-A,526299,MPHASIS
MEDINOVA DIAGNOSTIC SERVICES L,BSE:MEDINOV-X,526301,MEDINOV
DIVYASHAKTI LIMITED,BSE:DIVSHKT-X,526315,DIVSHKT
ORIENT PRESS LTD.,BSE:ORIENTLTD-B,526325,ORIENTLTD
SHREYAS INTERMEDIATES LTD.,BSE:SHREYASI-X,526335,SHREYASI
PANJON LTD.,BSE:PANJON-X,526345,PANJON
Nirbhay Colours India Limited,BSE:NIRBHAYIND-ZP,526349,NIRBHAYIND
DUROPACK LTD.,BSE:DUROPACK-X,526355,DUROPACK
SWARNSARITA JEWELS INDIA LIMIT,BSE:SWARNSAR-X,526365,SWARNSAR
GANESH HOUSING CORPORATION LTD,BSE:GANESHHOUC-B,526367,GANESHHOUC
NMDC LTD.,BSE:NMDC-A,526371,NMDC
CINDRELLA HOTELS LTD.,BSE:CINDHO-X,526373,CINDHO
PATEL INTEGRATED LOGISTICS LTD,BSE:PATINTLOG-B,526381,PATINTLOG
ALPHAGEO (INDIA) LTD.,BSE:ALPHAGEO-B,526397,ALPHAGEO
HAMPTON SKY REALTY LIMITED,BSE:HAMPTON-B,526407,HAMPTON
KKALPANA INDUSTRIES (INDIA) LT,BSE:KKALPANAIND-X,526409,KKALPANAIND
OK PLAY INDIA LTD.,BSE:OKPLA-X,526415,OKPLA
KRITI INDUSTRIES (INDIA) LTD.,BSE:KRITI-B,526423,KRITI
ASM TECHNOLOGIES LTD.,BSE:ASMTEC-X,526433,ASMTEC
PERFECTPAC LTD.,BSE:PERFEPA-XT,526435,PERFEPA
AMBITIOUS PLASTOMAC COMPANY LT,BSE:AMBIT-X,526439,AMBIT
VISION CINEMAS LTD.,BSE:VISIONCINE-XT,526441,VISIONCINE
DATASOFT APPLICATION SOFTWARE,BSE:DATASOFT-XT,526443,DATASOFT
INDRAYANI BIOTECH LTD.,BSE:INDRANIB-XT,526445,INDRANIB
EURO LEDER FASHION LTD.,BSE:EUROLED-X,526468,EUROLED
WINSOME BREWERIES LTD.,BSE:WINSOMBR-XT,526471,WINSOMBR
ELEGANT FLORICULTURE & AGROTEC,BSE:ELEFLOR-X,526473,ELEFLOR
SKY INDUSTRIES LTD.,BSE:SKYIND-X,526479,SKYIND
PHOENIX INTERNATIONAL LTD.,BSE:PHOENXINTL-X,526481,PHOENXINTL
Rishiroop Limited,BSE:RISHIROOP-X,526492,RISHIROOP
PROMACT IMPEX LIMITED,BSE:PROMACT-XT,526494,PROMACT
STERLING GREEN WOODS LTD.,BSE:STRGRENWO-X,526500,STRGRENWO
SYSTEMATIX CORPORATE SERVICES,BSE:SYSTMTXC-X,526506,SYSTMTXC
Shahi Shipping Limited,BSE:SHAHISHIP-XT,526508,SHAHISHIP
ALPINE HOUSING DEVELOPMENT COR,BSE:ALPINEHOU-X,526519,ALPINEHOU
SANGHI INDUSTRIES LTD.,BSE:SANGHIIND-B,526521,SANGHIIND
WORLDWIDE ALUMINIUM LIMITED,BSE:WWALUM-X,526525,WWALUM
SQUARE FOUR PROJECTS INDIA LIM,BSE:SFPIL-X,526532,SFPIL
SCANPOINT GEOMATICS LTD.,BSE:SCANPGEOM-XT,526544,SCANPGEOM
CHOKSI LABORATORIES LTD.,BSE:CHOKSILA-XT,526546,CHOKSILA
COUNTRY CLUB HOSPITALITY AND H,BSE:CCHHL-B,526550,CCHHL
LONGVIEW TEA COMPANY LTD.,BSE:LONTE-XT,526568,LONTE
MIDWEST GOLD LTD.,BSE:MIDWEST-X,526570,MIDWEST
ENTERPRISE INTERNATIONAL LTD.,BSE:ENTRINT-X,526574,ENTRINT
TECHIN,BSE:TECHIN-T,526576,TECHIN
TPL PLASTECH LTD.,BSE:TPLPLASTEH-B,526582,TPLPLASTEH
WIM PLAST LTD.,BSE:WIMPLAST-X,526586,WIMPLAST
PHOTOQUIP INDIA LTD.,BSE:PHOTOQUP-X,526588,PHOTOQUP
LIBERTY SHOES LTD.,BSE:LIBERTSHOE-B,526596,LIBERTSHOE
LIPPI SYSTEMS LTD.,BSE:LIPPISYS-X,526604,LIPPISYS
ELECTROTHERM (INDIA) LTD.,BSE:ELECTHERM-T,526608,ELECTHERM
BLUE DART EXPRESS LTD.,BSE:BLUEDART-A,526612,BLUEDART
EXPO GAS CONTAINERS LTD.,BSE:EXPOGAS-XT,526614,EXPOGAS
NATIONAL PLASTIC INDUSTRIES LT,BSE:NATPLAS-X,526616,NATPLAS
MFL INDIA LTD.,BSE:MFLINDIA-X,526622,MFLINDIA
AJWA FUN WORLD & RESORT LTD.,BSE:AJWAFUN-P,526628,AJWAFUN
TEXEL INDUSTRIES LTD.,BSE:TEXELIN-X,526638,TEXELIN
ROYALE MANOR HOTELS & INDUSTRI,BSE:RAYALEMA-X,526640,RAYALEMA
MIRZA INTERNATIONAL LTD.,BSE:MIRZAINT-B,526642,MIRZAINT
TOURISM FINANCE CORPORATION OF,BSE:TFCILTD-B,526650,TFCILTD
THAKKERS DEVELOPERS LTD.,BSE:THAKDEV-X,526654,THAKDEV
RAJDARSHAN INDUSTRIES LTD.,BSE:ARENTERP-B,526662,ARENTERP
BHARTIYA INTERNATIONAL LTD.,BSE:BIL-T,526666,BIL
KAMAT HOTELS (INDIA) LTD.,BSE:KAMATHOTEL-B,526668,KAMATHOTEL
TIRTH PLASTIC LTD.,BSE:TIRTPLS-XT,526675,TIRTPLS
DSJ KEEP LEARNING LIMITED,BSE:KEEPLEARN-T,526677,KEEPLEARN
POLO HOTELS LTD.,BSE:POLOHOT-Z,526687,POLOHOT
ECOPLAST LTD.,BSE:ECOPLAST-X,526703,ECOPLAST
ELEGANT MARBLES & GRANI INDUST,BSE:ELEMARB-X,526705,ELEMARB
BITS LTD.,BSE:BITS-XT,526709,BITS
ADARSH PLANT PROTECT LTD.,BSE:ADARSHPL-XT,526711,ADARSHPL
HCP PLASTENE BULKPACK LIMITED,BSE:HPBL-X,526717,HPBL
NICCO PARKS & RESORTS LTD.,BSE:NICCOPAR-X,526721,NICCOPAR
NTC INDUSTRIES LTD.,BSE:NTCIND-X,526723,NTCIND
SANDESH LTD.,BSE:SANDESH-B,526725,SANDESH
GARNET CONSTRUCTION LTD.,BSE:GARNET-X,526727,GARNET
GOLDIAM INTERNATIONAL LTD.,BSE:GOLDIAM-B,526729,GOLDIAM
BRIGHT BROTHERS LTD.,BSE:BRIGHTBR-X,526731,BRIGHTBR
NARMADA GELATINES LTD.,BSE:SHAWGELTIN-X,526739,SHAWGELTIN
PG FOILS LTD.,BSE:PGFOILQ-X,526747,PGFOILQ
GRATEX INDUSTRIES LTD.,BSE:GRATEXI-X,526751,GRATEXI
VELAN HOTELS LTD.,BSE:VELHO-XT,526755,VELHO
HOWARD HOTELS LTD.,BSE:HOWARHO-X,526761,HOWARHO
PRESSURE SENSITIVE SYSTEMS (IN,BSE:PRESSURS-X,526773,PRESSURS
VALIANT COMMUNICATIONS LTD.,BSE:VALIANT-XT,526775,VALIANT
DR.AGARWALS EYE HOSPITAL LTD.,BSE:DRAGARWQ-X,526783,DRAGARWQ
MAHASAGAR TRAVELS LTD.,BSE:MHSGRMS-ZP,526795,MHSGRMS
GREENPLY INDUSTRIES LTD.,BSE:GREENPLY-B,526797,GREENPLY
SEAMEC LTD.,BSE:SEAMECLTD-B,526807,SEAMECLTD
RAGHUNATH INTERNATIONAL LTD.,BSE:RAGHUNAT-XT,526813,RAGHUNAT
CHEVIOT CO.LTD.,BSE:CHEVIOT-B,526817,CHEVIOT
DAI-ICHI KARKARIA LTD.,BSE:DAICHI-X,526821,DAICHI
RAJESWARI INFRASTRUCTURE LIMIT,BSE:RAJINFRA-XT,526823,RAJINFRA
CONFIDENCE PETROLEUM INDIA LTD,BSE:CONFIPET-A,526829,CONFIPET
SHELTER INFRA PROJECTS LTD.,BSE:SIPL-X,526839,SIPL
SHAKTI PRESS LTD.,BSE:SHAKTIPR-XT,526841,SHAKTIPR
ASHIRWAD STEELS & INDUSTRIES L,BSE:ASHSI-XT,526847,ASHSI
BANARAS BEADS LTD.,BSE:BANARBEADS-B,526849,BANARBEADS
AREX INDUSTRIES LTD.,BSE:AREXMIS-X,526851,AREXMIS
BILCARE LTD.,BSE:BI-X,526853,BI
ISF LIMITED,BSE:ISFL-X,526859,ISFL
RISHI LASER LTD.,BSE:RISHILASE-X,526861,RISHILASE
JAINCO PROJECTS (INDIA) LTD.,BSE:JAINCO-X,526865,JAINCO
KUMBHAT FINANCIAL SERVICES LTD,BSE:KUMPFIN-X,526869,KUMPFIN
INTEC CAPITAL LTD.,BSE:INTECCAP-XT,526871,INTECCAP
SIDDHESWARI GARMENTS LTD.,BSE:SIDDHEGA-X,526877,SIDDHEGA
63 Moons Technologies Limited,BSE:63MOONS-B,526881,63MOONS
SARLA PERFORMANCE FIBERS LTD.,BSE:SARLAPOLY-B,526885,SARLAPOLY
MARKET CREATORS LTD.,BSE:MKTCREAT-X,526891,MKTCREAT
HIMALAYA FOOD INTERNATIONAL LI,BSE:HFIL-X,526899,HFIL
SONAL ADHESIVES LTD.,BSE:SONALAD-X,526901,SONALAD
Padmanabh Industries Ltd,BSE:PADMAIND-XT,526905,PADMAIND
TWENTYFIRST CENTURY MANAGEMENT,BSE:21STCENMGM-T,526921,21STCENMGM
HARIYANA SHIP BREAKERS LTD.,BSE:HRYNSHP-X,526931,HRYNSHP
ARUNIS ABODE LIMITED,BSE:ARUNIS-X,526935,ARUNIS
TYROON TEA CO.LTD.,BSE:TYROON-X,526945,TYROON
LA OPALA RG LTD.,BSE:LAOPALA-A,526947,LAOPALA
STYLAM INDUSTRIES LIMITED,BSE:STYLAMIND-A,526951,STYLAMIND
VENUS REMEDIES LTD.,BSE:VENUSREM-B,526953,VENUSREM
LAST MILE ENTERPRISES LIMITED,BSE:LASTMILE-XT,526961,LASTMILE
GUJARAT CRAFT INDUSTRIES LTD.,BSE:GUJCRAFT-XT,526965,GUJCRAFT
HEERA ISPAT LTD.,BSE:HEERAISP-Z,526967,HEERAISP
DHOOT INDUSTRIAL FINANCE LTD.,BSE:DHOOTIN-X,526971,DHOOTIN
CRIMSON METAL ENGINEERING COMP,BSE:CRIMSON-P,526977,CRIMSON
SHRI BAJRANG ALLIANCE LIMITED,BSE:SHBAJRG-X,526981,SHBAJRG
ASHOKA REFINERIES LTD.,BSE:ASHOKRE-P,526983,ASHOKRE
URJA GLOBAL LTD.,BSE:URJA-B,526987,URJA
ASHAPURA MINECHEM LTD.,BSE:ASHAPURMIN-B,527001,ASHAPURMIN
SHREE PACETRONIX LTD.,BSE:SHREEPAC-X,527005,SHREEPAC
GUJARAT ALKALIES & CHEMICALS L,BSE:GUJALKALI-A,530001,GUJALKALI
INDIA CEMENTS LTD.,BSE:INDIACEM-A,530005,INDIACEM
JK TYRE & INDUSTRIES LTD.,BSE:JKTYRE-A,530007,JKTYRE
MANGALORE CHEMICALS & FERTILIZ,BSE:MANGCHEFER-B,530011,MANGCHEFER
STANDARD INDUSTRIES LTD.,BSE:SIL-B,530017,SIL
JUBILANT PHARMOVA LIMITED,BSE:JUBLPHARMA-A,530019,JUBLPHARMA
THE INVESTMENT TRUST OF INDIA ,BSE:THEINVEST-B,530023,THEINVEST
SAMYAK INTERNATIONAL LTD.,BSE:SAMYAKINT-X,530025,SAMYAKINT
AADI INDUSTRIES LTD.,BSE:AADIIND-XT,530027,AADIIND
SANTOSH FINE-FAB LTD.,BSE:SANTOSHF-XT,530035,SANTOSHF
SREE JAYALAKSHMI AUTOSPIN LTD.,BSE:SREEJAYA-XT,530037,SREEJAYA
ACKNIT INDUSTRIES LTD.,BSE:ACKNIT-X,530043,ACKNIT
TITAN SECURITIES LTD.,BSE:TITANSEC-X,530045,TITANSEC
REAL ECO-ENERGY LIMITED,BSE:REALECO-X,530053,REALECO
HARMONY CAPITAL SERVICES LTD.,BSE:HRMNYCP-XT,530055,HRMNYCP
Vivanza Biosciences Limited,BSE:VIVANZA-XT,530057,VIVANZA
YASHRAJ CONTAINEURS LTD.,BSE:YASHRAJC-XT,530063,YASHRAJC
LORDS ISHWAR HOTELS LIMITED,BSE:LORDSHOTL-XT,530065,LORDSHOTL
CSL Finance Limited,BSE:CSLFINANCE-B,530067,CSLFINANCE
SANGHVI MOVERS LTD.,BSE:SANGHVIMOV-A,530073,SANGHVIMOV
SELAN EXPLORATION TECHNOLOGY L,BSE:SELAN-B,530075,SELAN
FRESHTROP FRUITS LTD.,BSE:FRSHTRP-X,530077,FRSHTRP
FAZE THREE LTD.,BSE:FAZE3Q-B,530079,FAZE3Q
PRADHIN LIMITED,BSE:PRADHIN-X,530095,PRADHIN
ANUPAM FINSERV LIMITED,BSE:ANUPAM-X,530109,ANUPAM
RAJ PACKAGING INDUSTRIES LTD.,BSE:RAJPACK-X,530111,RAJPACK
PRIVI SPECIALITY CHEMICALS LIM,BSE:PRIVISCL-A,530117,PRIVISCL
NATRAJ PROTEINS LTD.,BSE:NATRAJPR-X,530119,NATRAJPR
SAMRAT PHARMACHEM LTD.,BSE:SAMRATPH-X,530125,SAMRATPH
NPR FINANCE LTD.,BSE:NPRFIN-X,530127,NPRFIN
NILE LTD.,BSE:NILE-X,530129,NILE
UDAIPUR CEMENT WORKS LTD.,BSE:UDAICEMENT-B,530131,UDAICEMENT
AMCO INDIA LTD.,BSE:AMCOIND-X,530133,AMCOIND
OPTIEMUS INFRACOM LTD,BSE:OPTIEMUS-B,530135,OPTIEMUS
KREON FINNANCIAL SERVICES LTD.,BSE:KREONFIN-X,530139,KREONFIN
GYAN DEVELOPERS & BUILDERS LTD,BSE:GYANDEV-XT,530141,GYANDEV
KISAN MOULDINGS LTD.,BSE:KISAN-X,530145,KISAN
GARODIA CHEMICALS LTD.,BSE:GARODCH-P,530161,GARODCH
KERALA AYURVEDA LTD.,BSE:KERALAYUR-X,530163,KERALAYUR
MOONGIPA CAPITAL FINANCE LTD.,BSE:MONGIPA-X,530167,MONGIPA
MOHIT PAPER MILLS LTD.,BSE:MOHITPPR-X,530169,MOHITPPR
DAULAT SECURITIES LTD.,BSE:DAULAT-XT,530171,DAULAT
OSCAR GLOBAL LTD.,BSE:OSCARGLO-XT,530173,OSCARGLO
ODYSSEY TECHNOLOGIES LTD.,BSE:ODYSSEY-XT,530175,ODYSSEY
RSC INTERNATIONAL LTD.,BSE:RSCINT-X,530179,RSCINT
Surat Trade and Mercantile Lim,BSE:SURATRAML-X,530185,SURATRAML
ATHARV ENTERPRISES LTD.,BSE:ATHARVENT-X,530187,ATHARVENT
FUNDVISER CAPITAL (INDIA) LIMI,BSE:FUNDVISER-XT,530197,FUNDVISER
THEMIS MEDICARE LTD.,BSE:THEMISMED-B,530199,THEMISMED
KALLAM TEXTILES LTD,BSE:KALLAM-XT,530201,KALLAM
FORTUNE INTERNATIONAL LTD.,BSE:FORINTL-X,530213,FORINTL
KINGS INFRA VENTURES LIMITED,BSE:KINGSINFR-X,530215,KINGSINFR
SUBHASH SILK MILLS LTD.,BSE:SUBSM-X,530231,SUBSM
AURO LABORATORIES LTD.,BSE:AUROLAB-XT,530233,AUROLAB
KJMC FINANCIAL SERVICES LTD.,BSE:KJMCFIN-X,530235,KJMCFIN
SUVEN LIFE SCIENCES LTD.,BSE:SUVEN-B,530239,SUVEN
ARYAMAN FINANCIAL SERVICES LTD,BSE:ARYAMAN-X,530245,ARYAMAN
BRIDGE SECURITIES LTD.,BSE:BRIDGESE-X,530249,BRIDGESE
RISA INTERNATIONAL LTD.,BSE:RISAINTL-XT,530251,RISAINTL
RAJASTHAN TUBE MANUFACTURING C,BSE:RAJTUBE-X,530253,RAJTUBE
KAY POWER AND PAPER LTD.,BSE:KAYPOWR-XT,530255,KAYPOWR
INTER STATE OIL CARRIER LTD.,BSE:INTSTOIL-X,530259,INTSTOIL
GLOBAL CAPITAL MARKETS LTD.,BSE:GLOBALCA-X,530263,GLOBALCA
SAINIK FINANCE & INDUSTRIES LT,BSE:SAINIK-X,530265,SAINIK
ARIGATO UNIVERSE LIMITED,BSE:ARIGATO-XT,530267,ARIGATO
QUANTUM DIGITAL VISION (INDIA),BSE:QUANTDIA-X,530281,QUANTDIA
SP CAPITAL FINANCING LTD.,BSE:SPCAPIT-XT,530289,SPCAPIT
PAOS INDUSTRIES LIMITED,BSE:PAOS-X,530291,PAOS
KOTHARI PRODUCTS LTD.,BSE:KOTHARIPRO-B,530299,KOTHARIPRO
PICCADILY AGRO INDUSTRIES LTD.,BSE:PICCADIL-T,530305,PICCADIL
CHAMAN LAL SETIA EXPORTS LTD.,BSE:CLSEL-B,530307,CLSEL
CHANDRA PRABHU INTERNATIONAL L,BSE:CHANDRAP-X,530309,CHANDRAP
KIMIA BIOSCIENCES LIMITED,BSE:KIMIABL-X,530313,KIMIABL
HINDUSTAN TIN WORKS LTD.,BSE:HINDTIN-X,530315,HINDTIN
GODAVARI DRUGS LTD.,BSE:GODAVARI-X,530317,GODAVARI
PREMCO GLOBAL LTD.,BSE:PREMCO-X,530331,PREMCO
MUKESH BABU FINANCIAL SERVICES,BSE:MUKESHB-X,530341,MUKESHB
GENUS POWER INFRASTRUCTURES LT,BSE:GENUSPOWER-A,530343,GENUSPOWER
ASIAN ENERGY SERVICES LTD,BSE:ASIANENE-B,530355,ASIANENE
KBS INDIA LIMITED,BSE:KBSINDIA-X,530357,KBSINDIA
PRABHHANS INDUSTRIES LIMITED,BSE:PRABHHANS-X,530361,PRABHHANS
UGAR SUGAR WORKS LTD.,BSE:UGARSUGAR-B,530363,UGARSUGAR
ORIENT BELL LIMITED,BSE:ORIENTBELL-B,530365,ORIENTBELL
NRB BEARINGS LTD.,BSE:NRBBEARING-B,530367,NRBBEARING
VAMSHI RUBBER LTD.,BSE:VAMSHIRU-XT,530369,VAMSHIRU
NILA INFRASTRUCTURES LTD.,BSE:NILAINFRA-B,530377,NILAINFRA
DB (INTERNATIONAL) STOCK BROKE,BSE:DBSTOCKBRO-B,530393,DBSTOCKBRO
VINYOFLEX LTD.,BSE:VINYOFL-X,530401,VINYOFL
JINDAL CAPITAL LTD.,BSE:JINDCAP-X,530405,JINDCAP
EPIC ENERGY LTD.,BSE:EPIC-XT,530407,EPIC
SUMEDHA FISCAL SERVICES LTD.,BSE:SUMEDHA-X,530419,SUMEDHA
KUWER INDUSTRIES LTD.,BSE:KUWERIN-X,530421,KUWERIN
CHOKSI IMAGING LTD.,BSE:CHOKSI-X,530427,CHOKSI
ASHISH POLYPLAST LTD.,BSE:ASHISHPO-X,530429,ASHISHPO
ADOR FONTECH LTD.,BSE:ADORFO-X,530431,ADORFO
SHIVA GLOBAL AGRO INDUSTRIES L,BSE:SHIVAAGRO-XT,530433,SHIVAAGRO
SIDDHA VENTURES LTD.,BSE:SIDDHA-X,530439,SIDDHA
KIRAN SYNTEX LTD.,BSE:KIRANSY-B-X,530443,KIRANSY-B
SUMERU INDUSTRIES LTD.,BSE:SUMERUIND-XT,530445,SUMERUIND
RUNGTA IRRIGATION LTD.,BSE:RUNGTAIR-X,530449,RUNGTAIR
CINERAD COMMUNICATIONS LTD.,BSE:CINERAD-XT,530457,CINERAD
VALSON INDUSTRIES LTD.,BSE:VALSONQ-X,530459,VALSONQ
SABOO SODIUM CHLORO LTD.,BSE:SABOOSOD-X,530461,SABOOSOD
GSL SECURITIES LTD.,BSE:GSLSEC-XT,530469,GSLSEC
TINNA RUBBER AND INFRASTRUCTUR,BSE:TINNARUBR-XT,530475,TINNARUBR
VIKRAM THERMO (INDIA) LTD.,BSE:VIKRAMTH-X,530477,VIKRAMTH
STRATMONT INDUSTRIES LIMITED,BSE:STRATMONT-XT,530495,STRATMONT
A.K.CAPITAL SERVICES LTD.,BSE:AKCAPIT-X,530499,AKCAPIT
RELAXO FOOTWEARS LTD.,BSE:RELAXO-A,530517,RELAXO
VIRAT INDUSTRIES LTD.,BSE:VIRAT-X,530521,VIRAT
RAJNISH RETAIL LIMITED,BSE:RRETAIL-XT,530525,RRETAIL
TERAI TEA CO.LTD.,BSE:TERAI-X,530533,TERAI
MANRAJ HOUSING FINANCE LTD.,BSE:MANRAJH-Z,530537,MANRAJH
COSCO (INDIA) LTD.,BSE:COSCO-X,530545,COSCO
KEN FINANCIAL SERVICES LTD.,BSE:KENFIN-XT,530547,KENFIN
SHILPA MEDICARE LTD.,BSE:SHILPAMED-A,530549,SHILPAMED
PARAMOUNT COMMUNICATIONS LTD.,BSE:PARACABLES-T,530555,PARACABLES
NCL RESEARCH & FINANCIAL SERVI,BSE:NCLRESE-X,530557,NCLRESE
POPEES CARES LIMITED,BSE:POPEES-XT,530565,POPEES
EXPLICIT FINANCE LTD.,BSE:EXPLICITFIN-X,530571,EXPLICITFIN
LADDERUP FINANCE LTD.,BSE:LADDERUP-X,530577,LADDERUP
U. Y. FINCORP LIMITED,BSE:UYFINCORP-X,530579,UYFINCORP
EKAM LEASING & FINANCE CO.LTD.,BSE:EKAMLEA-X,530581,EKAMLEA
SWASTIKA INVESTMART LTD.,BSE:SWASTIKA-XT,530585,SWASTIKA
PRIMA PLASTICS LTD.,BSE:PRIMAPLA-X,530589,PRIMAPLA
TELECANOR GLOBAL LTD.,BSE:TELECANOR-XT,530595,TELECANOR
JAGSONPAL FINANCE & LEASING LT,BSE:JAGSONFI-X,530601,JAGSONFI
GARG FURNACE LTD.,BSE:GARGFUR-XT,530615,GARGFUR
SAMPRE NUTRITIONS LTD.,BSE:SAMPRE-X,530617,SAMPRE
Akar Auto Industries Limited,BSE:AAIL-X,530621,AAIL
Vipul Organics Limited,BSE:VIPULORG-X,530627,VIPULORG
ECO RECYCLING LTD.,BSE:ECORECO-XT,530643,ECORECO
Goodluck India Limited,BSE:GOODLUCK-B,530655,GOODLUCK
GOYAL ASSOCIATES LTD.,BSE:GOYALASS-X,530663,GOYALASS
ZENITH HEALTH CARE LTD.,BSE:ZENITHHE-X,530665,ZENITHHE
ACE ENGITECH LIMITED,BSE:ACEENGITEC-X,530669,ACEENGITEC
YORK EXPORTS LTD.,BSE:YORKEXP-X,530675,YORKEXP
SUPREME HOLDINGS & HOSPITALITY,BSE:SUPREME-X,530677,SUPREME
LYKIS LIMITED,BSE:LYKISLTD-XT,530689,LYKISLTD
PRIME PROPERTY DEVELOPMENT COR,BSE:PRIMEPRO-X,530695,PRIMEPRO
Zenlabs Ethica Limited,BSE:ZENLABS-X,530697,ZENLABS
RAJ RAYON INDUSTRIES LIMITED,BSE:RAJRILTD-T,530699,RAJRILTD
FLORA TEXTILES LTD.,BSE:FLORATX-P,530705,FLORATX
GOWRA LEASING & FINANCE LTD.,BSE:GOWRALE-X,530709,GOWRALE
JAGAN LAMPS LTD.,BSE:JAGANLAM-X,530711,JAGANLAM
AJEL LTD.,BSE:AJEL-X,530713,AJEL
ALPS INDUSTRIES LTD.,BSE:ALPSINDUS-T,530715,ALPSINDUS
ASIT C.MEHTA FINANCIAL SERVICE,BSE:ASITCFIN-X,530723,ASITCFIN
ENCODE PACKAGING INDIA LIMITED,BSE:ENCODE-XT,530733,ENCODE
SUPER BAKERS (INDIA) LTD.,BSE:SUPERBAK-X,530735,SUPERBAK
OVOBEL FOODS LTD.,BSE:OVOBELE-X,530741,OVOBELE
CHALLANI CAPITAL LIMITED,BSE:CHALLANI-X,530747,CHALLANI
CORAL NEWSPRINTS LTD.,BSE:CORNE-X,530755,CORNE
STERLING TOOLS LTD.,BSE:STERTOOLS-B,530759,STERTOOLS
AGARWAL FORTUNE INDIA LIMITED,BSE:AGARWAL-X,530765,AGARWAL
DYNAMIC PORTFOLIO MANAGEMENT &,BSE:DYNAMICP-XT,530779,DYNAMICP
INLAND PRINTERS LTD.,BSE:INLANPR-XT,530787,INLANPR
CEEJAY FINANCE LTD.,BSE:CEEJAY-X,530789,CEEJAY
SUNCITY SYNTHETICS LTD.,BSE:SUNCITYSY-XT,530795,SUNCITYSY
SHREE GANESH ELASTOPLAST LTD.,BSE:SHGANEL-X,530797,SHGANEL
ANNA INFRASTRUCTURES LTD.,BSE:ANNAINFRA-X,530799,ANNAINFRA
Bhageria Industries Limited,BSE:BHAGERIA-B,530803,BHAGERIA
Onesource Ideas Venture Limite,BSE:OIVL-X,530805,OIVL
BNR UDYOG LTD.,BSE:BNRUDY-X,530809,BNRUDY
KRBL LTD.,BSE:KRBL-A,530813,KRBL
SSPDL LTD.,BSE:SSPDL-XT,530821,SSPDL
DAIKAFFIL CHEMICALS INDIA LTD.,BSE:DAIKAFFI-XT,530825,DAIKAFFI
CIL SECURITIES LTD.,BSE:CILSEC-X,530829,CILSEC
CLIO INFOTECH LTD.,BSE:CLIOINFO-XT,530839,CLIOINFO
CUPID LTD.,BSE:CUPID-T,530843,CUPID
SUNSHIELD CHEMICALS LTD.,BSE:SUNSHIEL-X,530845,SUNSHIEL
HIPOLIN LTD.,BSE:HIPOLIN-X,530853,HIPOLIN
GDL LEASING & FINANCE LTD.,BSE:GDLLEAS-XT,530855,GDLLEAS
CHEMBOND CHEMICALS LTD.,BSE:CHEMBOND-B,530871,CHEMBOND
CAPITAL INDIA FINANCE LIMITED,BSE:CIFL-X,530879,CIFL
Arunjyoti Bio Ventures Limited,BSE:ABVL-XT,530881,ABVL
SUPER CROP SAFE LTD.,BSE:SUCROSA-X,530883,SUCROSA
N.G.INDUSTRIES LTD.,BSE:NGIND-X,530897,NGIND
ASIA PACK LTD.,BSE:ASIAPAK-X,530899,ASIAPAK
SI CAPITAL & FINANCIAL SERVICE,BSE:SICAPIT-X,530907,SICAPIT
ERP SOFT SYSTEMS LTD.,BSE:ERPSOFT-XT,530909,ERPSOFT
R.R.SECURITIES LTD.,BSE:RRSECUR-P,530917,RRSECUR
REMSONS INDUSTRIES LTD.,BSE:REMSONSIND-B,530919,REMSONSIND
RAMSONS PROJECTS LTD.,BSE:RAMSONS-X,530925,RAMSONS
HARYANA FINANCIAL CORPORATION,BSE:HARAFIN-ZP,530927,HARAFIN
EURO ASIA EXPORTS LTD.,BSE:EUROASIA-P,530929,EUROASIA
STANPACKS (INDIA) LTD.,BSE:STANPACK-XT,530931,STANPACK
SRI ADHIKARI BROTHERS TELEVISI,BSE:SABTNL-T,530943,SABTNL
RAMINFO LIMITED,BSE:RAMINFO-X,530951,RAMINFO
SUNIL AGRO FOODS LTD.,BSE:SUNILAGR-X,530953,SUNILAGR
DIANA TEA CO.LTD.,BSE:DIANATEA-X,530959,DIANATEA
Vikas EcoTech Limited,BSE:VIKASECO-B,530961,VIKASECO
INDIAN OIL CORPORATION LTD.,BSE:IOC-A,530965,IOC
ALFA ICA (INDIA) LTD.,BSE:ALFAICA-X,530973,ALFAICA
Shri Keshav Cements and Infra ,BSE:SKCIL-X,530977,SKCIL
INDIA HOME LOAN LTD.,BSE:INDIAHOME-X,530979,INDIAHOME
ROOPA INDUSTRIES LTD.,BSE:ROOPAIND-X,530991,ROOPAIND
UNIQUE ORGANICS LTD.,BSE:UNIQUEO-X,530997,UNIQUEO
BALAJI AMINES LTD.,BSE:BALAMINES-A,530999,BALAMINES
SWARNA SECURITIES LTD.,BSE:SWRNASE-XT,531003,SWRNASE
ARIHANTS SECURITIES LTD.,BSE:ARISE-X,531017,ARISE
VISAGAR FINANCIAL SERVICES LTD,BSE:VISAGAR-X,531025,VISAGAR
LIBORD SECURITIES LTD.,BSE:LIBORD-XT,531027,LIBORD
ERAAYA LIFESPACES LIMITED,BSE:ERAAYA-XT,531035,ERAAYA
COMPETENT AUTOMOBILES CO.LTD.,BSE:COMPEAU-X,531041,COMPEAU
DHANVANTRI JEEVAN REKHA LTD.,BSE:ZDHJERK-X,531043,ZDHJERK
NEELKANTH ROCKMINERALS LTD.,BSE:NEELKAN-Z,531049,NEELKAN
